SIGHTINGDATE,LAT,LON,Presence,Season,SOURCE,SOURCE_DETAIL,PACKAGE_ID,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing,Year,Month,DayOfYear,Month_sin,Month_cos
2019-03-25,24.45895,-81.774133,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk03_01_northatlanticrightwhale_1d,24.974012666666667,2.718774216666666,0.3253008309999999,37.855445,248.93333333333337,1,1,1,1,1,0,2019,3,84,1.0,6.123233995736766e-17
2009-01-19,30.84,-81.18,1,Winter,Visual,RWSAS sightings,,16.232599840000002,0.0,13.503491539999995,34.41697,241.0,1,1,1,0,1,1,2009,1,19,0.4999999999999999,0.8660254037844387
2008-04-09,41.89,-70.48,1,Spring,Visual,RWSAS sightings,,3.771249975,0.0,27.987003,34.41697,79.14285714285714,1,1,1,0,1,1,2008,4,100,0.8660254037844387,-0.4999999999999998
2008-02-11,30.27,-81.32,1,Winter,Visual,RWSAS sightings,,16.237666466666667,0.679840701,4.601679613333333,34.41697,46.8,1,1,1,0,1,1,2008,2,42,0.8660254037844386,0.5000000000000001
2019-07-12,42.4708617,-70.2424117,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_04_northatlanticrightwhale_1d,20.078362333333335,0.0,1.6207183199999995,36.07212,69.0,1,1,1,1,1,0,2019,7,193,-0.4999999999999998,-0.8660254037844388
2015-05-07,42.03,-70.57,1,Spring,Visual,RWSAS sightings,,10.52919976,0.0,2.3684035796875,35.310234,248.0,1,1,1,1,1,0,2015,5,127,0.4999999999999999,-0.8660254037844387
2015-08-16,43.18,-61.48,1,Summer,Visual,RWSAS sightings,,19.706833000000003,0.0,0.3735899861111111,31.5075315,71.0,1,1,1,1,1,0,2015,8,228,-0.8660254037844384,-0.5000000000000004
2009-07-11,42.25,-68.98,1,Summer,Visual,RWSAS sightings,,17.299666366666663,0.0,0.4775556756666665,34.41697,71.0,1,1,1,0,1,1,2009,7,192,-0.4999999999999998,-0.8660254037844388
2017-04-22,42.04,-70.24,1,Spring,Visual,RWSAS sightings,,7.7139129,0.0,2.941952786956522,34.41697,248.0,1,1,1,0,1,1,2017,4,112,0.8660254037844387,-0.4999999999999998
2010-02-26,29.54,-81.09,1,Winter,Visual,RWSAS sightings,,14.037999733333333,0.1556082576666666,3.724824925,34.41697,48.6,1,1,1,0,1,1,2010,2,57,0.8660254037844386,0.5000000000000001
2021-01-03,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_05_northatlanticrightwhale_1d,14.959781333333334,0.0,1.7826578300000004,34.41697,72.0,1,1,1,0,1,1,2021,1,3,0.4999999999999999,0.8660254037844387
2008-02-16,30.57,-81.2,1,Winter,Visual,RWSAS sightings,,17.03449944,0.0,2.000746036,34.41697,72.0,1,1,1,0,1,1,2008,2,47,0.8660254037844386,0.5000000000000001
2006-01-19,30.99,-80.89,1,Winter,Visual,RWSAS sightings,,14.6682497,0.0081398963333333,2.2382327966666664,34.41697,241.0,1,1,1,0,1,1,2006,1,19,0.4999999999999999,0.8660254037844387
2018-12-28,42.25541,-70.178607,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_01_northatlanticrightwhale_1d,7.4220276,0.2339800733333333,0.7205147073913044,34.41697,220.0,1,1,1,0,1,1,2018,12,362,-2.4492935982947064e-16,1.0
2018-12-25,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,24.157494333333332,6.797190313333332,0.4159291566666667,34.41697,209.2,1,1,1,0,1,1,2018,12,359,-2.4492935982947064e-16,1.0
2014-01-20,30.97,-81.11,1,Winter,Visual,RWSAS sightings,,13.35983288333333,0.0,2.6205184,34.41697,51.0,1,1,1,0,1,1,2014,1,20,0.4999999999999999,0.8660254037844387
2011-03-30,42.08,-70.06,1,Spring,Visual,RWSAS sightings,,3.834833276666666,0.1915246733333333,5.439065308333333,31.630501,71.2,1,1,1,1,1,0,2011,3,89,1.0,6.123233995736766e-17
2013-02-05,30.45,-81.24,1,Winter,Visual,RWSAS sightings,,16.921999933333332,0.251487836,16.026576462068963,36.456832666666664,227.88,1,1,1,1,1,0,2013,2,36,0.8660254037844386,0.5000000000000001
2019-06-14,31.376133,-80.839133,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,27.55696955555555,0.0,0.8078829019999999,34.41697,45.0,1,1,1,0,1,1,2019,6,165,1.2246467991473532e-16,-1.0
2012-05-18,42.13,-67.96,1,Spring,Visual,RWSAS sightings,,10.428420973684212,0.0,1.7096630421052634,31.507277,248.0,1,1,1,1,1,0,2012,5,139,0.4999999999999999,-0.8660254037844387
2019-05-13,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,24.362325,0.50452116,2.5324774333333333,34.41697,44.84,1,1,1,0,1,1,2019,5,133,0.4999999999999999,-0.8660254037844387
2017-02-24,41.8,-70.43,1,Winter,Visual,RWSAS sightings,,4.279999933333333,0.5456741393939394,2.836299816666667,34.41697,117.42424242424242,1,1,1,0,1,1,2017,2,55,0.8660254037844386,0.5000000000000001
2019-01-05,42.25541,-70.178607,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_01_northatlanticrightwhale_1d,7.195770277777778,0.075377624,1.0897791233333332,34.41697,349.6666666666667,1,1,1,0,1,1,2019,1,5,0.4999999999999999,0.8660254037844387
2016-02-17,29.15,-80.93,1,Winter,Visual,RWSAS sightings,,15.535,1.1317228416666667,3.709438853846154,39.04349,453.1666666666667,1,1,1,1,1,0,2016,2,48,0.8660254037844386,0.5000000000000001
2012-07-26,42.86,-69.06,1,Summer,Visual,RWSAS sightings,,19.4206665,0.0,1.411972123333333,34.41697,71.0,1,1,1,0,1,1,2012,7,208,-0.4999999999999998,-0.8660254037844388
2019-08-07,31.376133,-80.839133,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,28.484558,0.0,0.5776196229166667,34.41697,45.0,1,1,1,0,1,1,2019,8,219,-0.8660254037844384,-0.5000000000000004
2016-03-23,41.9,-70.23,1,Spring,Visual,RWSAS sightings,,5.551583286666668,0.3544988214285714,12.85059166,33.50669,54.31428571428572,1,1,1,1,1,0,2016,3,83,1.0,6.123233995736766e-17
2004-04-21,41.24,-69.34,1,Spring,Visual,RWSAS sightings,,5.072928542857143,0.5394657114285715,18.569388457142857,34.41697,183.88571428571427,1,1,1,0,1,1,2004,4,112,0.8660254037844387,-0.4999999999999998
2020-07-30,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,22.750400111111112,0.14736725,0.9522038714285715,34.41697,63.0,1,1,1,0,1,1,2020,7,212,-0.4999999999999998,-0.8660254037844388
2019-07-26,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,27.951329666666663,0.0,1.7074885415384615,35.76517499999999,451.0,1,1,1,1,1,0,2019,7,207,-0.4999999999999998,-0.8660254037844388
2019-07-18,42.436795,-70.5464317,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_04_northatlanticrightwhale_1d,21.079962777777776,0.2749238513333333,1.0010135,34.41697,71.73333333333333,1,1,1,0,1,1,2019,7,199,-0.4999999999999998,-0.8660254037844388
2019-08-06,31.36749,-80.895,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr03_02_northatlanticrightwhale_1d,28.301774777777776,0.0,0.947924054375,36.2702884,45.0,1,1,1,1,1,0,2019,8,218,-0.8660254037844384,-0.5000000000000004
2015-03-29,41.27,-71.26,1,Spring,Visual,RWSAS sightings,,2.321166633333333,0.0550954114285714,1.58439176,34.958228500000004,248.0,1,1,1,1,1,0,2015,3,88,1.0,6.123233995736766e-17
2007-06-30,41.35,-68.82,1,Summer,Visual,RWSAS sightings,,15.534928385714286,0.1518445062857142,0.7406440734285713,34.41697,66.17142857142858,1,1,1,0,1,1,2007,6,181,1.2246467991473532e-16,-1.0
2015-03-08,31.98,-80.63,1,Spring,Visual,RWSAS sightings,,13.6746664,0.1536577764705882,1.9537896633333331,34.41697,44.73913043478261,1,1,1,0,1,1,2015,3,67,1.0,6.123233995736766e-17
2019-03-17,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,25.890285777777777,5.342983058000001,0.2344594598,36.293051,238.4,1,1,1,1,1,0,2019,3,76,1.0,6.123233995736766e-17
2017-03-31,41.8,-70.4,1,Spring,Visual,RWSAS sightings,,4.010166573333334,0.0,2.093423883333333,34.41697,51.0,1,1,1,0,1,1,2017,3,90,1.0,6.123233995736766e-17
2005-04-23,42.11,-70.16,1,Spring,Visual,RWSAS sightings,,7.20974981,0.0,2.65604985,34.41697,248.0,1,1,1,0,1,1,2005,4,113,0.8660254037844387,-0.4999999999999998
2018-12-18,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,14.51341088888889,0.567263858,0.2496303106666667,34.41697,50.52,1,1,1,0,1,1,2018,12,352,-2.4492935982947064e-16,1.0
2004-04-17,42.12,-70.22,1,Spring,Visual,RWSAS sightings,,4.22799997142857,0.3585749367647058,9.246111535714286,34.41697,154.74285714285713,1,1,1,0,1,1,2004,4,108,0.8660254037844387,-0.4999999999999998
2002-03-07,41.91,-70.2,1,Spring,Visual,RWSAS sightings,,11.583781935897436,0.1216382333148148,1.9025015,34.41697,184.0,0,0,0,0,0,1,2002,3,66,1.0,6.123233995736766e-17
2008-12-18,30.54,-81.16,1,Winter,Visual,RWSAS sightings,,17.8925,0.0826998931818181,5.2340191086956525,34.41697,70.96153846153847,1,1,1,0,1,1,2008,12,353,-2.4492935982947064e-16,1.0
2007-03-26,42.07,-70.37,1,Spring,Visual,RWSAS sightings,,4.2572221555555565,0.0,1.8924578444444444,34.41697,248.0,1,1,1,0,1,1,2007,3,85,1.0,6.123233995736766e-17
2018-11-24,42.470793,-70.24294,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_01_northatlanticrightwhale_1d,9.053670277777778,0.1545562428571428,1.173833368,34.41697,38.74285714285714,1,1,1,0,1,1,2018,11,328,-0.5000000000000004,0.8660254037844384
2020-02-26,42.4369267,-70.5458567,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_08_northatlanticrightwhale_1d,5.0940095,0.2881736203333333,0.8504523223333333,34.41697,409.96666666666664,1,1,1,0,1,1,2020,2,57,0.8660254037844386,0.5000000000000001
2019-04-13,24.45895,-81.774133,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk03_01_northatlanticrightwhale_1d,26.589392888888888,2.466264642307692,0.2986945973333333,34.41697,223.53571428571428,1,1,1,0,1,1,2019,4,103,0.8660254037844387,-0.4999999999999998
2014-01-15,30.75,-81.23,1,Winter,Visual,RWSAS sightings,,12.86816656666667,0.0,2.5857088066666667,34.41697,190.1428571428571,1,1,1,0,1,1,2014,1,15,0.4999999999999999,0.8660254037844387
2019-05-27,31.376133,-80.839133,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,26.64786788888889,0.6592359400000001,0.5830977116666667,34.41697,193.46666666666667,1,1,1,0,1,1,2019,5,147,0.4999999999999999,-0.8660254037844387
2017-04-14,41.91,-70.18,1,Spring,Visual,RWSAS sightings,,7.203999976666667,0.0,3.10909692,34.41697,38.0,1,1,1,0,1,1,2017,4,104,0.8660254037844387,-0.4999999999999998
2019-03-02,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,26.099809555555556,2.99497557,0.3971419168965517,35.90993266666666,218.36666666666667,1,1,1,1,1,0,2019,3,61,1.0,6.123233995736766e-17
2008-12-27,30.74,-81.27,1,Winter,Visual,RWSAS sightings,,17.0699995,0.0,8.540296956666669,34.41697,45.0,1,1,1,0,1,1,2008,12,362,-2.4492935982947064e-16,1.0
2020-03-11,42.470965,-70.2426433,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,6.360517699999999,0.1631815684444444,0.5066977549999999,36.386124,256.8541666666667,1,1,1,1,1,0,2020,3,71,1.0,6.123233995736766e-17
2019-03-03,24.4888,-81.666316,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk02_01_northatlanticrightwhale_1d,26.40333377777778,4.341247266666667,0.7834251093103449,34.41697,296.8,1,1,1,0,1,1,2019,3,62,1.0,6.123233995736766e-17
2019-05-22,42.4371,-70.5467833,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_03_northatlanticrightwhale_1d,10.781195666666669,0.1026186653333333,2.116971305263158,34.41697,242.3,1,1,1,0,1,1,2019,5,142,0.4999999999999999,-0.8660254037844387
2016-09-10,44.84,-66.49,1,Fall,Visual,RWSAS sightings,,18.455285514285716,0.0454330442857142,4.82581922,34.41697,71.22857142857143,1,1,1,0,1,1,2016,9,254,-1.0,-1.8369701987210294e-16
2019-04-11,24.45895,-81.774133,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk03_01_northatlanticrightwhale_1d,26.353576777777775,4.28635391,0.2652720993333333,34.41697,282.8666666666667,1,1,1,0,1,1,2019,4,101,0.8660254037844387,-0.4999999999999998
2010-04-05,41.93,-70.14,1,Spring,Visual,RWSAS sightings,,8.035861934482757,0.0,3.672297543333334,34.41697,38.0,1,1,1,0,1,1,2010,4,95,0.8660254037844387,-0.4999999999999998
2017-04-17,41.76,-70.31,1,Spring,Visual,RWSAS sightings,,8.64499975,0.6201216295454545,6.53345205,34.41697,139.0,1,1,1,0,1,1,2017,4,107,0.8660254037844387,-0.4999999999999998
2020-07-02,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,19.86533266666667,0.445768278,0.9709251466666668,30.013762,64.73333333333333,1,1,1,1,1,0,2020,7,184,-0.4999999999999998,-0.8660254037844388
2019-03-03,42.43668,-70.546655,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_02_northatlanticrightwhale_1d,3.565178766666667,0.0740707833333333,0.3835264006666665,35.1144525,253.66666666666663,1,1,1,1,1,0,2019,3,62,1.0,6.123233995736766e-17
2017-03-29,42.52,-70.68,1,Spring,Visual,RWSAS sightings,,4.187499923333333,0.0602483268571428,1.7966733566666668,34.41697,61.68571428571428,1,1,1,0,1,1,2017,3,88,1.0,6.123233995736766e-17
2019-12-14,42.2553933,-70.1794483,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_07_northatlanticrightwhale_1d,8.114674666666666,0.3220061895,1.4985468,34.41697,121.16666666666669,1,1,1,0,1,1,2019,12,348,-2.4492935982947064e-16,1.0
2017-05-04,41.01,-71.28,1,Spring,Visual,RWSAS sightings,,9.623888740740744,0.5403248742857142,1.22972794,36.404575,116.0,1,1,1,1,1,0,2017,5,124,0.4999999999999999,-0.8660254037844387
2007-01-02,30.54,-81.08,1,Winter,Visual,RWSAS sightings,,17.031785214285712,0.3178897666666667,0.5061609833333334,34.41697,47.142857142857146,1,1,1,0,1,1,2007,1,2,0.4999999999999999,0.8660254037844387
2020-04-04,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_04_northatlanticrightwhale_1d,19.579874555555556,0.2110624735999999,0.5890907573333333,35.11986433333333,88.04,1,1,1,1,1,0,2020,4,95,0.8660254037844387,-0.4999999999999998
2003-04-14,41.59,-69.69,1,Spring,Visual,RWSAS sightings,,4.7242306538461545,0.0,1.0484532816666663,34.41697,248.0,1,1,1,0,1,1,2003,4,104,0.8660254037844387,-0.4999999999999998
2019-01-15,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,23.806278,0.1924949283636363,0.4417499635,34.41697,184.8571428571429,1,1,1,0,1,1,2019,1,15,0.4999999999999999,0.8660254037844387
2011-04-15,42.16,-69.9,1,Spring,Visual,RWSAS sightings,,5.476916573333332,0.0,2.8886629299999997,34.41697,248.0,1,1,1,0,1,1,2011,4,105,0.8660254037844387,-0.4999999999999998
2007-10-31,42.93,-70.04,1,Fall,Visual,RWSAS sightings,,11.32890603125,0.1195382548275862,1.7148367777777775,34.41697,223.0625,1,1,1,0,1,1,2007,10,304,-0.8660254037844386,0.5000000000000001
2019-09-01,31.396417,-80.8904,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,28.378465444444444,0.446404763,2.7139442375,38.22358333333333,388.9130434782609,1,1,1,1,1,0,2019,9,244,-1.0,-1.8369701987210294e-16
2017-04-12,42.09,-70.13,1,Spring,Visual,RWSAS sightings,,4.4071875,0.1769401470588235,5.74144554375,34.41697,238.15,1,1,1,0,1,1,2017,4,102,0.8660254037844387,-0.4999999999999998
2019-03-25,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,25.010891444444443,2.5631301533333333,0.569123906,37.406924333333336,276.26666666666665,1,1,1,1,1,0,2019,3,84,1.0,6.123233995736766e-17
2015-01-19,30.06,-81.14,1,Winter,Visual,RWSAS sightings,,14.392691846153848,0.34439329,4.984102513333332,34.41697,50.2,1,1,1,0,1,1,2015,1,19,0.4999999999999999,0.8660254037844387
2019-09-25,42.4708733,-70.2423833,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,17.549160555555556,0.1009305625714285,0.6852368030000001,34.41697,71.22857142857143,1,1,1,0,1,1,2019,9,268,-1.0,-1.8369701987210294e-16
2016-08-03,48.05,-63.69,1,Summer,Visual,RWSAS sightings,,18.218815657894737,0.0,1.1125864428571428,34.41697,71.0,1,1,1,0,1,1,2016,8,216,-0.8660254037844384,-0.5000000000000004
2014-03-01,41.97,-70.2,1,Spring,Visual,RWSAS sightings,,1.6348147962962958,0.174171193,4.897264025,34.41697,406.22222222222223,1,1,1,0,1,1,2014,3,60,1.0,6.123233995736766e-17
2011-05-31,41.82,-69.02,1,Spring,Visual,RWSAS sightings,,13.193285428571428,0.1274849134285714,0.9768971037142856,34.41697,207.0,1,1,1,0,1,1,2011,5,151,0.4999999999999999,-0.8660254037844387
2020-11-18,31.396417,-80.8904,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_05_northatlanticrightwhale_1d,22.331926111111112,0.504327316,2.19452461,34.41697,119.56,1,1,1,0,1,1,2020,11,323,-0.5000000000000004,0.8660254037844384
2017-07-08,47.74,-63.91,1,Summer,Visual,RWSAS sightings,,17.05466643333333,0.0,1.9773914966666664,34.41697,241.0,1,1,1,0,1,1,2017,7,189,-0.4999999999999998,-0.8660254037844388
2019-09-03,31.376133,-80.839133,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,28.372731333333338,0.96459292,0.8747400714285715,36.178254249999995,451.0,1,1,1,1,1,0,2019,9,246,-1.0,-1.8369701987210294e-16
2019-02-01,24.45895,-81.774133,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk03_01_northatlanticrightwhale_1d,23.45532888888889,1.6960621566666665,0.319966832,34.41697,367.5,1,1,1,0,1,1,2019,2,32,0.8660254037844386,0.5000000000000001
2015-04-19,42.04,-70.4,1,Spring,Visual,RWSAS sightings,,6.063999949999999,0.0,0.4613424004999999,34.41697,248.0,1,1,1,0,1,1,2015,4,109,0.8660254037844387,-0.4999999999999998
2018-12-22,42.436838,-70.546958,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_01_northatlanticrightwhale_1d,7.1265666111111114,0.1650657317307692,0.8221706753333333,34.41697,38.0,1,1,1,0,1,1,2018,12,356,-2.4492935982947064e-16,1.0
2009-01-14,31.07,-81.18,1,Winter,Visual,RWSAS sightings,,15.7994995,0.0,7.904800166666665,34.41697,241.1,1,1,1,0,1,1,2009,1,14,0.4999999999999999,0.8660254037844387
2019-06-29,42.436795,-70.5464317,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_04_northatlanticrightwhale_1d,13.529750749999998,0.0,3.56525514,33.092384,71.0,1,1,1,1,1,0,2019,6,180,1.2246467991473532e-16,-1.0
2020-07-24,42.437455,-70.545987,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,22.048116111111113,0.4502691914285714,0.611614702,34.41697,46.6,1,1,1,0,1,1,2020,7,206,-0.4999999999999998,-0.8660254037844388
2015-05-09,41.84,-70.25,1,Spring,Visual,RWSAS sightings,,13.978076596153844,0.0,2.1928506885714283,34.41697,217.71428571428572,1,1,1,0,1,1,2015,5,129,0.4999999999999999,-0.8660254037844387
2019-08-26,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,27.841095,0.0,0.78992695,37.110252,45.0,1,1,1,1,1,0,2019,8,238,-0.8660254037844384,-0.5000000000000004
2019-12-06,42.4369067,-70.5460133,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,7.901343444444445,0.0,0.4743922483333333,30.383121,248.0,1,1,1,1,1,0,2019,12,340,-2.4492935982947064e-16,1.0
2019-08-11,31.376133,-80.839133,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,29.18747622222222,0.03814032,1.1587611555555557,36.54323425,49.36666666666667,1,1,1,1,1,0,2019,8,223,-0.8660254037844384,-0.5000000000000004
2020-09-23,42.25508,-70.179047,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_12_northatlanticrightwhale_1d,16.54533211111111,0.0,0.3467068679999999,30.46734,38.0,1,1,1,1,1,0,2020,9,267,-1.0,-1.8369701987210294e-16
2020-08-04,42.470772,-70.242258,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,23.876885333333338,0.3473174823333333,0.7654114300000001,34.41697,53.06666666666667,1,1,1,0,1,1,2020,8,217,-0.8660254037844384,-0.5000000000000004
2013-04-29,41.81,-69.88,1,Spring,Visual,RWSAS sightings,,8.7209996,0.5192263652173913,0.50633919,34.41697,193.55555555555551,1,1,1,0,1,1,2013,4,119,0.8660254037844387,-0.4999999999999998
2015-04-27,41.84,-70.24,1,Spring,Visual,RWSAS sightings,,6.608095104761904,0.238796825,1.7515662473684213,36.65883366666666,49.73684210526316,1,1,1,1,1,0,2015,4,117,0.8660254037844387,-0.4999999999999998
2019-04-24,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,20.30769888888889,0.0,1.3778389300000002,34.41697,44.6,1,1,1,0,1,1,2019,4,114,0.8660254037844387,-0.4999999999999998
2002-05-25,41.65,-69.09,1,Spring,Visual,RWSAS sightings,,11.583781935897436,0.1216382333148148,1.9025015,34.41697,184.0,0,0,0,0,0,1,2002,5,145,0.4999999999999999,-0.8660254037844387
2012-09-24,44.68,-66.52,1,Fall,Visual,RWSAS sightings,,14.895166533333333,0.0,6.300104243333334,35.31481,241.0,1,1,1,1,1,0,2012,9,268,-1.0,-1.8369701987210294e-16
2016-09-26,43.44,-67.96,1,Fall,Visual,RWSAS sightings,,15.403666333333332,0.1292950971428571,1.36113859,34.41697,226.42857142857144,1,1,1,0,1,1,2016,9,270,-1.0,-1.8369701987210294e-16
2019-07-17,42.2554283,-70.179015,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_04_northatlanticrightwhale_1d,20.808915777777777,0.2055468309999999,5.085173273076923,31.554408,69.6,1,1,1,1,1,0,2019,7,198,-0.4999999999999998,-0.8660254037844388
2020-11-18,42.47083,-70.242287,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,11.891806285714283,0.0,0.2922763793333333,34.41697,38.0,1,1,1,0,1,1,2020,11,323,-0.5000000000000004,0.8660254037844384
2015-05-22,41.26,-70.22,1,Spring,Visual,RWSAS sightings,,12.808000000000002,1.4515124166666666,3.526679575796178,34.41697,451.0,1,1,1,0,1,1,2015,5,142,0.4999999999999999,-0.8660254037844387
2007-12-09,43.48,-68.4,1,Winter,Visual,RWSAS sightings,,5.411977900000001,0.0,0.8137333875,34.41697,248.0,1,1,1,0,1,1,2007,12,343,-2.4492935982947064e-16,1.0
2003-01-21,30.61,-81.27,1,Winter,Visual,RWSAS sightings,,13.4661663,0.3464612606666666,6.821755596666668,34.41697,241.7,1,1,1,0,1,1,2003,1,21,0.4999999999999999,0.8660254037844387
2008-01-24,30.53,-81.14,1,Winter,Visual,RWSAS sightings,,13.71633315,0.0,1.67600235,34.41697,51.0,1,1,1,0,1,1,2008,1,24,0.4999999999999999,0.8660254037844387
2020-10-15,42.47083,-70.242287,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,14.623080611111114,0.0,0.9091142585714286,34.41697,38.0,1,1,1,0,1,1,2020,10,289,-0.8660254037844386,0.5000000000000001
2019-03-30,24.45895,-81.774133,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk03_01_northatlanticrightwhale_1d,24.757548,3.102394276666667,0.2835097441999999,34.41697,279.5,1,1,1,0,1,1,2019,3,89,1.0,6.123233995736766e-17
2020-08-17,42.47099,-70.24229,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,20.061679444444444,0.3208294028571429,0.7017998532773109,33.6450425,70.71428571428571,1,1,1,1,1,0,2020,8,230,-0.8660254037844384,-0.5000000000000004
2011-04-08,41.97,-70.17,1,Spring,Visual,RWSAS sightings,,5.021388844444445,0.0,2.0845598586206893,35.024605,248.0,1,1,1,1,1,0,2011,4,98,0.8660254037844387,-0.4999999999999998
2014-03-02,29.78,-81.23,1,Spring,Visual,RWSAS sightings,,18.036205778894473,1.1711295588888886,0.7476897515384615,34.41697,249.4,1,1,1,0,1,1,2014,3,61,1.0,6.123233995736766e-17
2005-04-06,41.9,-70.12,1,Spring,Visual,RWSAS sightings,,6.007187350000001,0.17943096,2.482918919047619,34.41697,65.75,1,1,1,0,1,1,2005,4,96,0.8660254037844387,-0.4999999999999998
2014-07-19,42.74,-65.39,1,Summer,Visual,RWSAS sightings,,15.625,0.0,1.2269346714285716,34.83589414285714,184.66666666666663,1,1,1,1,1,0,2014,7,200,-0.4999999999999998,-0.8660254037844388
2003-01-17,42.77,-69.78,1,Winter,Visual,RWSAS sightings,,4.85,0.1159986616666666,0.7867771064,34.41697,227.8571428571429,1,1,1,0,1,1,2003,1,17,0.4999999999999999,0.8660254037844387
2020-02-17,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_04_northatlanticrightwhale_1d,15.183996045454546,0.1044018328,0.4734659663157896,36.4497185,46.2,1,1,1,1,1,0,2020,2,48,0.8660254037844386,0.5000000000000001
