SIGHTINGDATE,LAT,LON,SOURCE,Presence,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_ID,Water_Mass_Name
2017-05-01,42.01,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-05-01,42.02,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-05-01,42.02,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-05-01,42.03,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.45,-69.34,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.26,-69.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.47,-69.15,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.49,-69.11,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.5,-69.08,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.53,-69.07,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,42.02,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.89,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.9,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.9,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.91,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.94,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.97,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.98,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.99,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.99,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,42.0,-70.25,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,41.99,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,42.0,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-30,42.09,-70.08,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-29,41.88,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.95,-70.57,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,42.1,-70.1,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,42.07,-70.38,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,42.07,-70.32,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,42.04,-70.12,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,42.01,-70.57,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.95,-70.36,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.95,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.96,-70.38,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.97,-70.54,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.91,-70.52,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.88,-70.47,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.88,-70.46,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.88,-70.32,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.87,-70.3,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.88,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.84,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.11,-70.85,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.82,-70.48,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-28,41.93,-70.53,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.85,-70.53,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.85,-70.4,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.85,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.93,-70.54,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.89,-70.53,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.87,-70.53,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-27,41.95,-70.13,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-25,41.93,-70.4,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-25,41.95,-70.15,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-25,41.92,-70.14,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-25,42.0,-70.13,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-25,42.04,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.78,-70.48,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.82,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.86,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.94,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.94,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.01,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.97,-70.25,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.79,-70.39,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.78,-70.38,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.77,-70.39,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.77,-70.41,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.78,-70.42,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.79,-70.43,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.78,-70.45,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.8,-70.47,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.93,-70.54,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.03,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.02,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.02,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.02,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.06,-70.25,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.03,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.01,-70.78,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.08,-70.76,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.13,-70.62,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.1,-70.63,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.04,-70.62,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.0,-70.42,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.98,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.95,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.87,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.6,-69.85,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.06,-70.03,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.09,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.08,-70.23,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,42.05,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.96,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.96,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.94,-70.14,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.95,-70.14,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.9,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.87,-70.16,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.84,-70.12,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-24,41.84,-70.1,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.05,-70.62,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.07,-70.73,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.1,-70.56,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.15,-70.5,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.77,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.08,-70.49,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.16,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.0,-70.15,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.01,-70.16,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.02,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.02,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.01,-70.38,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.32,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.3,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.97,-70.29,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.01,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,42.01,-70.19,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.99,-70.15,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.85,-70.07,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.84,-70.08,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.82,-70.06,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.97,-70.13,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.96,-70.3,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.95,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.96,-70.29,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.92,-70.46,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.94,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.93,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.93,-70.12,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.92,-70.11,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.89,-70.36,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.88,-70.41,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.88,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.9,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.86,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.87,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.84,-70.46,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.83,-70.34,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.84,-70.09,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.83,-70.1,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.82,-70.1,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.81,-70.12,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.81,-70.16,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.8,-70.52,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.78,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.8,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.79,-70.23,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.78,-70.21,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.78,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.79,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.79,-70.13,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.77,-70.14,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.77,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-23,41.78,-70.4,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.8,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.81,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.89,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.9,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.99,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.0,-70.25,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.0,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.01,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.01,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.04,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.04,-70.25,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.04,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.02,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.01,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.87,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.87,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.85,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.84,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.82,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.95,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.79,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,41.78,-70.28,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.06,-70.48,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.08,-70.24,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.02,-70.22,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.02,-70.18,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.02,-70.17,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-22,42.03,-70.3,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.79,-70.4,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.78,-70.41,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.79,-70.42,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.78,-70.43,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.78,-70.42,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-18,40.73,-71.32,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-17,40.78,-71.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.03,-70.35,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.18,-70.43,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.13,-70.5,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.17,-70.54,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.81,-70.26,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.81,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-19,41.82,-70.27,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-20,41.92,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
2017-04-20,41.88,-70.2,Visual,1,Spring,6.121053719008264,0.0735013737448553,1.2938664376068376,33.581993,0,Temperate/Mixed
