SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Any_env_missing
2019-09-13,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-13,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-14,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-14,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-14,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-14,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-14,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-15,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-15,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-15,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-15,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-15,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-16,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-16,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-16,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-16,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-16,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-17,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-17,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-17,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-17,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-17,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-18,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-18,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-18,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-18,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-18,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-19,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-19,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-19,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-19,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-19,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-20,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-20,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-20,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-20,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-20,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-21,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-21,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-21,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-21,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-22,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-22,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-22,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-22,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-23,31.376133,-80.839133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-23,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-23,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-23,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-24,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-24,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-24,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-25,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-25,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-25,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-26,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-26,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-26,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-27,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-27,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-27,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-28,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-28,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-28,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-29,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-29,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-29,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-29,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-30,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-30,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-30,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-09-30,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-01,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-01,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-01,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-01,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-02,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-02,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-02,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-02,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-03,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-03,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-03,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-03,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-04,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-04,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-04,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-04,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.2555167,-70.179065,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.436785,-70.546435,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.4708733,-70.2423833,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-05,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-06,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-06,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-06,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-06,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-07,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-07,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-07,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-07,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-08,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-08,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-08,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-08,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-09,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-09,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-09,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-09,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-10,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-10,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-10,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-10,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-11,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-11,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-11,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-11,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-12,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-12,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-12,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-12,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-13,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-13,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-13,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-13,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-14,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-14,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-14,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-14,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-15,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-15,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-15,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-15,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-16,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-16,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-16,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-16,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-17,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-17,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-17,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-17,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-18,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-18,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-18,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-18,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-19,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-19,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-19,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-19,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-20,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-20,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-20,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-20,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-21,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-21,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-21,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-21,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-22,31.396417,-80.8904,0,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-22,42.25553,-70.1789733,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-22,42.4369067,-70.5460133,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
2019-10-22,42.47096,-70.242305,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,Fall,,,,,0,0,0,0,1
