Id,Date,GROUPSIZE,Lat,Lon,CERTAINTY,CATEGORY,MOM_CALF,DUPLICATE,Presence,SST,Chlorophyll,Salinity,Bathymetry
,2010-04-20,,39.6382,-69.28488,,,,,0,14.258,,33.08597653550635,-2154.0
,2010-04-20,,41.86217,-69.53679,,,,,0,7.390999999999998,,31.606236454017857,-188.0
,2010-04-20,,41.77353,-69.18205,,,,,0,7.3260000000000005,,31.772753242117254,-187.0
,2010-04-20,,42.68649,-70.03566,,,,,0,6.960000000000001,,31.325806666377737,-118.0
,2010-04-20,,43.132,-70.03336,,,,,0,7.324999999999999,,30.903961307282714,-63.0
,2010-04-20,,40.10603,-68.80431,,,,,0,11.626999999999999,,32.786196646212574,-532.0
,2010-04-20,,41.36001,-67.64226,,,,,0,7.306000000000001,,32.39825239660525,-37.0
,2010-04-20,,41.19276,-67.57383,,,,,0,7.087,,32.38819580928061,-39.0
,2010-04-20,,40.5499,-72.88397,,,,,0,8.883,,30.698614807044535,-36.0
,2010-04-20,,40.57844,-69.37174,,,,,0,7.492000000000001,,32.484776847191455,-55.0
,2010-04-20,,40.01229,-70.86538,,,,,0,10.639,,33.118914181593794,-258.0
,2010-04-20,,40.30891,-69.56268,,,,,0,7.951999999999998,,32.51257267247805,-73.0
,2010-04-20,,42.04331,-67.0372,,,,,0,6.288999999999998,,32.42992937538538,-58.0
,2010-04-20,,43.46051,-68.33855,,,,,0,6.279,,31.65974405433346,-175.0
,2010-04-20,,41.63444,-66.94057,,,,,0,6.631999999999998,,32.467370665314,-61.0
,2010-04-20,,39.64391,-69.7127,,,,,0,13.517999999999999,,32.80797909403898,-2375.0
,2010-04-20,,40.46185,-70.3136,,,,,0,8.001000000000001,,32.59183666739197,-68.0
,2010-04-20,,40.84494,-70.43178,,,,,0,7.4830000000000005,,32.50162209576644,-51.0
,2010-04-20,,42.41203,-67.82157,,,,,0,6.5120000000000005,,32.047219548280935,-189.0
,2010-04-20,,41.54936,-67.35071,,,,,0,6.960000000000001,,32.47494423603303,-49.0
,2010-04-20,,41.53663,-66.90726,,,,,0,6.594999999999999,,32.426386033224674,-65.0
,2010-04-20,,42.32957,-67.47025,,,,,0,6.695999999999998,,32.19639212591544,-301.0
,2010-04-20,,40.7977,-67.49673,,,,,0,7.376000000000001,,32.49737795893562,-83.0
,2010-04-20,,42.9137,-69.83425,,,,,0,7.163,,31.360731542249113,-236.0
,2010-04-20,,41.97423,-69.80808,,,,,0,7.620999999999999,,31.48362315068187,-107.0
,2010-04-20,,40.97032,-70.49412,,,,,0,8.073,,32.452070634481736,-46.0
,2010-04-20,,40.09999,-69.89268,,,,,0,9.642999999999999,,32.63698542804493,-117.0
,2010-04-20,,40.8302,-71.33542,,,,,0,8.479,,32.21885151574705,-59.0
,2010-04-20,,40.40495,-70.7609,,,,,0,8.773,,32.610527069218904,-86.0
,2010-04-20,,43.96588,-69.14087,,,,,0,6.373999999999999,,31.331708963503416,-27.0
,2010-04-20,,41.0487,-70.36059,,,,,0,8.216999999999999,,32.443075366819365,-38.0
,2010-04-20,,41.6153,-68.54687,,,,,0,7.0219999999999985,,32.265514137680526,-143.0
,2010-04-20,,42.05527,-70.06383,,,,,0,7.919999999999998,,31.365421031593712,-5.0
,2010-04-20,,43.37744,-68.07395,,,,,0,6.067999999999998,,31.68765147030505,-226.0
,2010-04-20,,42.07037,-68.99836,,,,,0,7.105,,31.899794945154806,-136.0
,2010-04-20,,42.54001,-67.47253,,,,,0,5.995000000000001,,32.10532836559124,-276.0
,2010-04-20,,41.41444,-66.73712,,,,,0,6.359999999999999,,32.356539069569585,-43.0
,2010-04-20,,40.54711,-71.25172,,,,,0,8.363,,32.40607668392583,-68.0
,2010-04-20,,42.07769,-67.05228,,,,,0,6.3359999999999985,,32.41659894512078,-57.0
,2010-04-20,,41.26643,-66.47069,,,,,0,6.736999999999998,,32.61441619075936,-99.0
,2010-04-20,,40.28975,-68.14829,,,,,0,11.041,,32.896367146921115,-586.0
,2010-04-20,,40.4188,-68.5003,,,,,0,8.864999999999998,,32.559274278697515,-94.0
,2010-04-20,,42.24698,-68.89378,,,,,0,7.186,,31.949627293864616,-186.0
,2010-04-20,,41.57687,-69.41123,,,,,0,7.422000000000001,,31.825228007435452,-86.0
,2010-04-20,,41.4787,-67.37735,,,,,0,7.010999999999999,,32.453405673505934,-37.0
,2010-04-20,,41.72644,-68.46949,,,,,0,7.169999999999998,,32.31769666213758,-181.0
,2010-04-20,,41.69443,-69.51609,,,,,0,7.5120000000000005,,31.66356043402341,-120.0
,2010-04-20,,43.04032,-69.14497,,,,,0,6.43,,31.40481529786169,-156.0
,2010-04-20,,42.72428,-70.24912,,,,,0,7.614999999999998,,31.21182235464592,-78.0
,2010-04-20,,41.60767,-70.2687,,,,,0,,,31.435382743911273,-6.0
,2010-04-20,,40.86189,-68.83279,,,,,0,7.213000000000001,,32.35201973379451,-69.0
,2010-04-20,,40.95734,-67.95727,,,,,0,7.343,,32.381581090471066,-57.0
,2010-04-20,,41.35316,-68.58399,,,,,0,6.731999999999999,,32.313656782099244,-72.0
,2010-04-20,,43.6676,-69.59865,,,,,0,7.02,,31.449139847008666,-79.0
,2010-04-20,,41.92239,-69.7242,,,,,0,7.327999999999999,,31.523857348932466,-122.0
,2010-04-20,,41.71032,-69.77368,,,,,0,7.402000000000001,,31.525994317451172,-67.0
,2010-04-20,,42.05671,-70.32083,,,,,0,8.201999999999998,,31.152958379490734,-54.0
,2010-04-20,,42.49061,-70.67032,,,,,0,7.914999999999999,,30.413934457122608,-61.0
,2010-04-20,,41.18171,-67.28589,,,,,0,6.963999999999999,,32.421821446494896,-58.0
,2010-04-20,,41.13738,-67.72983,,,,,0,7.143000000000001,,32.381655535099895,-43.0
,2010-04-20,,42.2624,-68.05863,,,,,0,6.6129999999999995,,32.09377427241639,-181.0
,2010-04-20,,40.79544,-72.44342,,,,,0,8.113,,30.494496624807198,-26.0
,2010-04-20,,41.08475,-71.93371,,,,,0,8.072,,31.320094719792753,-13.0
,2010-04-20,,41.03749,-70.78857,,,,,0,8.326999999999998,,32.37767822811958,-47.0
,2010-04-20,,40.08477,-68.00901,,,,,0,13.474,,33.4108878183043,-2010.0
,2010-04-20,,40.37407,-68.34183,,,,,0,9.812999999999999,,32.665246690713936,-117.0
,2010-04-20,,40.9382,-69.88592,,,,,0,7.7429999999999986,,32.461956473644285,-23.0
,2010-04-20,,38.77121,-72.13922,,,,,0,11.87,,34.305333797079264,-2661.0
,2010-04-20,,40.5362,-72.80111,,,,,0,8.963000000000001,,30.73000867780722,-41.0
12474.0,2010-04-21,1.0,41.92,-70.14,Definite,Whale watch,No,,1,9.077,,31.241297499084475,-15.0
,2010-04-21,,40.07609,-70.48851,,,,,0,10.455,,32.895851760815205,-149.0
,2010-04-21,,41.51025,-69.63061,,,,,0,7.349,,31.877460267425445,-32.0
,2010-04-21,,40.19637,-68.28285,,,,,0,12.274,,32.91816347540389,-553.0
,2010-04-21,,39.50238,-69.32851,,,,,0,14.657,,33.228342617100054,-2444.0
12810.0,2010-04-23,4.0,41.72,-69.49,Definite,Dedicated Eg Aerial,No,,1,8.012,,31.64427063751221,-154.0
12677.0,2010-04-23,2.0,41.93,-69.36,Definite,Dedicated Eg Aerial,No,,1,7.901,,31.706130406188965,-200.0
12535.0,2010-04-23,1.0,42.11,-69.26,Definite,Dedicated Eg Aerial,No,,1,7.777999999999999,,31.788136537170406,-196.0
12388.0,2010-04-23,1.0,41.65,-69.29,Definite,Dedicated Eg Aerial,No,,1,8.085999999999999,,31.789247131347658,-175.0
,2010-04-23,,40.33736,-67.78001,,,,,0,10.642,,33.19121756058018,-253.0
,2010-04-23,,39.413,-68.10234,,,,,0,16.045,,34.155220186935125,-3107.0
,2010-04-23,,40.62924,-66.7631,,,,,0,10.299,,33.62427731038409,-1154.0
,2010-04-23,,40.08476,-67.99367,,,,,0,13.704,,33.42635029364987,-2037.0
,2010-04-23,,42.18078,-66.62261,,,,,0,6.573999999999998,,32.341128194727034,-194.0
,2010-04-23,,41.70902,-66.7275,,,,,0,6.4559999999999995,,32.45610707234574,-66.0
,2010-04-23,,40.72808,-70.91197,,,,,0,9.269,,32.433006471112336,-61.0
,2010-04-23,,39.61468,-70.15906,,,,,0,13.711,,33.23225049043402,-2284.0
,2010-04-23,,40.89642,-68.27039,,,,,0,7.062000000000001,,32.3442931303015,-48.0
,2010-04-23,,43.3537,-67.41059,,,,,0,6.3359999999999985,,31.664147910813675,-199.0
,2010-04-23,,42.69494,-67.97653,,,,,0,6.981999999999999,,31.79798185958615,-171.0
,2010-04-23,,43.61879,-68.88723,,,,,0,6.495999999999999,,31.523624533613457,-92.0
,2010-04-23,,42.19118,-68.87156,,,,,0,7.786000000000001,,31.95762842168896,-180.0
,2010-04-23,,39.61055,-70.91641,,,,,0,12.274,,33.82386293483208,-2290.0
,2010-04-23,,40.44351,-69.83664,,,,,0,8.651,,32.553482243390285,-74.0
,2010-04-23,,42.68409,-70.16089,,,,,0,7.980999999999998,,31.269084446816667,-96.0
12921.0,2010-05-01,22.0,41.66,-69.36,Definite,Dedicated Eg Aerial,Yes,,1,7.623000000000001,,31.269007069396977,-174.0
12848.0,2010-05-01,5.0,41.84,-69.61,Definite,Dedicated Eg Aerial,No,,1,7.611000000000001,,31.156948556518554,-180.0
12768.0,2010-05-01,3.0,41.74,-69.46,Definite,Dedicated Eg Aerial,No,,1,7.477,,31.186574961853026,-163.0
12766.0,2010-05-01,3.0,41.73,-69.5,Definite,Dedicated Eg Aerial,No,,1,7.452999999999999,,31.18371711730957,-162.0
12672.0,2010-05-01,2.0,41.9,-69.71,Definite,Opportunistic,No,,1,7.440000000000001,,31.1397845993042,-116.0
12665.0,2010-05-01,2.0,41.84,-69.61,Definite,Dedicated Eg Aerial,No,,1,7.611000000000001,,31.156948556518554,-180.0
12652.0,2010-05-01,2.0,41.77,-69.46,Probable,US Coast Guard,Yes,,1,7.469999999999999,,31.184122654724124,-173.0
12648.0,2010-05-01,2.0,41.75,-69.44,Probable,US Coast Guard,No,,1,7.504000000000001,,31.184495544433595,-157.0
12546.0,2010-05-01,1.0,42.14,-68.61,Definite,Dedicated Eg Aerial,No,,1,6.9830000000000005,,31.63575131378174,-190.0
12532.0,2010-05-01,1.0,42.09,-69.67,Definite,Dedicated Eg Aerial,No,,1,7.652999999999999,,31.197502795410156,-213.0
12444.0,2010-05-01,1.0,41.85,-69.56,Definite,Dedicated Eg Aerial,No,,1,7.664999999999999,,31.174969123840334,-186.0
12443.0,2010-05-01,1.0,41.85,-69.59,Definite,Dedicated Eg Aerial,No,,1,7.669999999999998,,31.1656401977539,-189.0
12435.0,2010-05-01,1.0,41.84,-69.61,Definite,Dedicated Eg Aerial,No,,1,7.611000000000001,,31.156948556518554,-180.0
12430.0,2010-05-01,1.0,41.83,-69.6,Definite,Dedicated Eg Aerial,No,,1,7.600999999999999,,31.15754977416993,-174.0
12424.0,2010-05-01,1.0,41.82,-69.66,Definite,Dedicated Eg Aerial,No,,1,7.474,,31.13672613601685,-159.0
12390.0,2010-05-01,1.0,41.72,-69.52,Definite,Dedicated Eg Aerial,No,,1,7.440999999999999,,31.186948222351077,-144.0
12380.0,2010-05-01,1.0,41.33,-71.68,Probable,US Coast Guard,No,,1,8.744,,,-10.0
,2010-05-01,,42.57413,-68.38022,,,,,0,6.658999999999999,,31.65396478051383,-193.0
,2010-05-01,,39.86641,-70.44908,,,,,0,11.713,,32.79927550141856,-724.0
,2010-05-01,,42.29204,-65.84824,,,,,0,6.166999999999998,,31.732817381579974,-213.0
,2010-05-01,,41.06724,-66.98783,,,,,0,6.797000000000001,,32.219253195412726,-68.0
,2010-05-01,,43.04692,-67.43863,,,,,0,6.541,,31.943249854371025,-196.0
,2010-05-01,,42.82249,-70.77553,,,,,0,8.29,,,-19.0
,2010-05-01,,40.90891,-69.15575,,,,,0,6.994,,31.862547674918233,-65.0
,2010-05-01,,39.76136,-68.60091,,,,,0,13.894,,33.78790680167294,-2525.0
,2010-05-01,,43.09868,-67.89475,,,,,0,6.765000000000001,,31.76011586635277,-189.0
,2010-05-01,,39.58967,-67.69498,,,,,0,13.11,,34.93622846629853,-3174.0
,2010-05-01,,41.86368,-67.97708,,,,,0,7.0120000000000005,,32.148451685582344,-68.0
,2010-05-01,,44.05131,-69.1894,,,,,0,7.268999999999998,,31.256517608779625,1.0
,2010-05-01,,43.08375,-68.04018,,,,,0,6.678000000000001,,31.720055237510486,-171.0
,2010-05-01,,40.58768,-69.84405,,,,,0,8.155999999999999,,32.079008282779235,-61.0
,2010-05-01,,39.69703,-70.66427,,,,,0,12.109,,32.955155871425745,-2042.0
,2010-05-01,,40.53904,-72.39351,,,,,0,9.983,,31.22191034874586,-47.0
,2010-05-01,,42.00444,-69.52802,,,,,0,7.687000000000001,,31.22538007579189,-209.0
,2010-05-01,,41.41785,-70.5002,,,,,0,10.033,,31.59231251573121,-3.0
,2010-05-01,,39.93947,-68.87556,,,,,0,12.016,,33.154726122698285,-1541.0
,2010-05-01,,41.15612,-72.54452,,,,,0,9.933,,29.620528942439577,-21.0
,2010-05-01,,41.16565,-67.13989,,,,,0,7.338000000000001,,32.1223273153358,-61.0
,2010-05-01,,41.63827,-68.27888,,,,,0,7.905999999999999,,32.114023132060304,-36.0
,2010-05-01,,40.98731,-72.74735,,,,,0,10.131,,29.56807311112777,-17.0
,2010-05-01,,39.39749,-69.12997,,,,,0,15.575,,33.47841532034546,-2666.0
,2010-05-01,,40.1211,-69.18672,,,,,0,10.125,,32.51797293667127,-121.0
,2010-05-01,,41.68939,-69.70147,,,,,0,7.527999999999999,,31.17287089673043,-77.0
,2010-05-01,,40.00606,-68.76427,,,,,0,11.696,,33.028081621187624,-1555.0
,2010-05-01,,41.58205,-71.34876,,,,,0,9.469999999999999,,,-9.0
,2010-05-01,,41.98141,-66.50503,,,,,0,6.832000000000001,,31.550693709854166,-81.0
,2010-05-01,,43.33682,-69.85925,,,,,0,7.513999999999999,,30.913047159482062,-180.0
,2010-05-01,,41.96442,-70.64812,,,,,0,8.674,,30.619046359039658,-1.0
,2010-05-01,,40.07893,-69.18236,,,,,0,10.551,,32.63177822255153,-134.0
,2010-05-01,,43.30529,-69.2863,,,,,0,7.402999999999999,,31.374838468676188,-158.0
,2010-05-01,,43.78312,-69.54825,,,,,0,7.167999999999999,,,-52.0
,2010-05-01,,42.29381,-70.6927,,,,,0,8.341000000000001,,29.72303921280589,-34.0
,2010-05-01,,40.62124,-68.46902,,,,,0,7.640999999999998,,32.14718867267816,-71.0
,2010-05-01,,42.7616,-68.42854,,,,,0,6.757999999999999,,31.624527289581668,-195.0
,2010-05-01,,40.33407,-71.9665,,,,,0,9.933,,31.893907405371557,-64.0
,2010-05-01,,41.20257,-70.5541,,,,,0,8.924,,31.912960447796543,-36.0
,2010-05-01,,41.36557,-69.00351,,,,,0,7.3359999999999985,,31.634273425853213,-147.0
,2010-05-01,,39.33199,-68.57254,,,,,0,15.049999999999999,,33.8082699186227,-3042.0
,2010-05-01,,41.47916,-69.29724,,,,,0,7.5539999999999985,,31.390539307979175,-92.0
,2010-05-01,,40.03202,-67.66496,,,,,0,12.381,,33.84808370311132,-2886.0
,2010-05-01,,42.07777,-66.92634,,,,,0,6.715,,31.700456747667992,-63.0
,2010-05-01,,42.89527,-66.59889,,,,,0,5.587,,31.691566073963813,-193.0
,2010-05-01,,39.79209,-69.06749,,,,,0,13.738999999999999,,33.453021735655966,-1838.0
,2010-05-01,,42.20086,-69.06775,,,,,0,7.030000000000001,,31.444246223653792,-161.0
,2010-05-01,,40.55501,-70.67047,,,,,0,8.620000000000001,,32.23242497253109,-69.0
,2010-05-01,,42.34672,-68.72817,,,,,0,7.219000000000001,,31.570024639102016,-199.0
,2010-05-01,,43.9786,-68.30535,,,,,0,6.181000000000001,,31.39096787524109,-99.0
,2010-05-01,,42.97593,-67.15554,,,,,0,6.315000000000001,,31.991757318807036,-240.0
,2010-05-01,,42.37105,-66.42796,,,,,0,5.541,,31.386330500184478,-283.0
,2010-05-01,,40.74166,-69.83829,,,,,0,8.148,,32.04705341540492,-43.0
,2010-05-01,,42.87175,-69.46736,,,,,0,7.033000000000001,,31.380313190681306,-166.0
,2010-05-01,,40.00603,-67.47456,,,,,0,13.067,,33.96220423539453,-2162.0
,2010-05-01,,39.48833,-71.27707,,,,,0,12.940999999999999,,32.89303352956088,-2453.0
,2010-05-01,,40.72974,-69.41239,,,,,0,7.469999999999999,,32.00603829126298,-42.0
,2010-05-01,,40.98625,-67.10893,,,,,0,6.832999999999998,,32.2693696282012,-74.0
,2010-05-01,,39.98745,-70.33173,,,,,0,11.059,,32.627537133934766,-326.0
,2010-05-01,,40.60094,-71.97316,,,,,0,9.87,,31.68009988375462,-56.0
,2010-05-01,,40.06209,-67.49474,,,,,0,12.764,,33.856032168719366,-2073.0
,2010-05-01,,41.19554,-68.08844,,,,,0,8.131,,32.120702172397216,-47.0
,2010-05-01,,41.06778,-71.11159,,,,,0,8.905999999999999,,31.913835717103726,-35.0
,2010-05-01,,43.07858,-70.35711,,,,,0,7.959,,29.761050608084133,-105.0
,2010-05-01,,40.19164,-71.94924,,,,,0,10.244,,32.00684621780508,-75.0
,2010-05-01,,42.06196,-68.69582,,,,,0,7.023,,31.594485922453778,-161.0
,2010-05-01,,41.41172,-69.1234,,,,,0,7.347999999999999,,31.518868386461907,-150.0
,2010-05-01,,39.10739,-71.24042,,,,,0,14.039,,32.95943953871898,-2796.0
12927.0,2010-05-04,30.0,41.73,-69.52,Definite,Dedicated Eg Shipboard,No,,1,9.251,,31.178319180297855,-126.0
12871.0,2010-05-04,6.0,41.55,-69.21,Definite,Dedicated Eg Aerial,No,,1,9.186,,31.37824650573731,-157.0
12828.0,2010-05-04,4.0,42.1,-69.61,Definite,Dedicated Eg Aerial,No,,1,9.19,,31.22122984313965,-220.0
12767.0,2010-05-04,3.0,41.74,-69.51,Definite,Dedicated Eg Aerial,No,,1,9.222999999999999,,31.17250427551269,-126.0
12651.0,2010-05-04,2.0,41.75,-69.5,Definite,Dedicated Eg Aerial,No,,1,9.209999999999999,,31.166919708251953,-169.0
12650.0,2010-05-04,2.0,41.75,-69.51,Definite,Dedicated Eg Aerial,No,,1,9.190999999999999,,31.16399040222168,-145.0
12649.0,2010-05-04,2.0,41.75,-69.5,Definite,Dedicated Eg Aerial,No,,1,9.209999999999999,,31.166919708251953,-169.0
12647.0,2010-05-04,2.0,41.74,-69.51,Definite,Dedicated Eg Aerial,No,,1,9.222999999999999,,31.17250427551269,-126.0
12646.0,2010-05-04,2.0,41.74,-69.52,Definite,Dedicated Eg Aerial,No,,1,9.213,,31.16969013824463,-126.0
12645.0,2010-05-04,2.0,41.74,-69.52,Definite,Dedicated Eg Aerial,No,,1,9.213,,31.16969013824463,-126.0
12644.0,2010-05-04,2.0,41.73,-69.59,Definite,Dedicated Eg Aerial,No,,1,9.439,,31.15942640075684,-153.0
12551.0,2010-05-04,1.0,42.15,-69.85,Definite,Dedicated Eg Aerial,No,,1,9.4,,31.085448684692388,-131.0
12524.0,2010-05-04,1.0,42.06,-69.78,Definite,Dedicated Eg Aerial,No,,1,9.481,,31.134652695465086,-182.0
12395.0,2010-05-04,1.0,41.76,-69.52,Definite,Dedicated Eg Aerial,No,,1,9.138,,31.163695755767826,-173.0
12393.0,2010-05-04,1.0,41.75,-69.51,Definite,Dedicated Eg Aerial,No,,1,9.190999999999999,,31.16399040222168,-145.0
12392.0,2010-05-04,1.0,41.74,-69.55,Definite,Dedicated Eg Aerial,No,,1,9.23,,31.161247726440433,-159.0
12391.0,2010-05-04,1.0,41.74,-69.51,Definite,Dedicated Eg Aerial,No,,1,9.222999999999999,,31.17250427551269,-126.0
12384.0,2010-05-04,1.0,41.53,-69.27,Definite,Dedicated Eg Aerial,No,,1,8.945999999999998,,31.360789852905278,-139.0
,2010-05-04,,40.60046,-67.72361,,,,,0,8.076,,32.43314524647092,-86.0
,2010-05-04,,42.44383,-69.59437,,,,,0,8.765,,31.306885473159287,-255.0
,2010-05-04,,43.52166,-70.1421,,,,,0,9.381,,29.08788970276236,-37.0
,2010-05-04,,42.36888,-66.55673,,,,,0,6.908999999999999,,31.45881510164264,-305.0
,2010-05-04,,41.44758,-67.5956,,,,,0,8.588999999999999,,32.2162636404126,-35.0
,2010-05-04,,39.11851,-69.52042,,,,,0,16.401,,33.4313492014741,-2887.0
,2010-05-04,,40.62595,-71.65988,,,,,0,11.350999999999999,,32.018656256979824,-71.0
,2010-05-04,,39.65438,-67.28427,,,,,0,13.602,,34.52022128741648,-3367.0
,2010-05-04,,41.6717,-66.61384,,,,,0,7.443000000000001,,31.735777163513674,-89.0
,2010-05-04,,39.60164,-69.29265,,,,,0,15.379999999999999,,33.44000516835065,-2235.0
,2010-05-04,,41.90385,-67.967,,,,,0,8.326999999999998,,32.11792555102578,-88.0
,2010-05-04,,41.47255,-70.80921,,,,,0,11.626999999999999,,31.673493240088806,-12.0
,2010-05-04,,41.07979,-67.00402,,,,,0,7.873000000000001,,32.200002013647904,-67.0
,2010-05-04,,40.47583,-69.24462,,,,,0,8.288,,32.07824778856845,-73.0
,2010-05-04,,39.25863,-69.78664,,,,,0,16.022,,33.423707953310426,-2613.0
,2010-05-04,,40.56275,-69.01312,,,,,0,8.806999999999999,,32.08884889331421,-68.0
,2010-05-04,,40.04611,-71.52061,,,,,0,9.857,,32.32611039510406,-93.0
,2010-05-04,,42.53276,-66.751,,,,,0,6.643000000000001,,31.7552202315738,-251.0
,2010-05-04,,40.03937,-66.90222,,,,,0,13.249,,34.23696550753811,-2988.0
,2010-05-04,,42.91733,-69.06681,,,,,0,8.065000000000001,,31.45760961641128,-192.0
,2010-05-04,,40.39981,-69.40063,,,,,0,8.387999999999998,,32.09891727037635,-73.0
,2010-05-04,,41.03362,-68.314,,,,,0,8.687000000000001,,32.040798024197386,-40.0
,2010-05-04,,39.63245,-69.24098,,,,,0,15.112,,33.46508284967398,-2153.0
,2010-05-04,,41.25433,-67.70418,,,,,0,8.718,,32.178852879188135,-39.0
,2010-05-04,,40.5419,-71.72038,,,,,0,11.472,,32.01532643322922,-70.0
,2010-05-04,,39.50784,-69.4224,,,,,0,16.099,,33.39704305409375,-2408.0
,2010-05-04,,42.9295,-69.84922,,,,,0,9.576,,31.120365315310817,-230.0
,2010-05-04,,42.47039,-67.04935,,,,,0,6.625,,31.873780081979135,-343.0
,2010-05-04,,40.31921,-72.20706,,,,,0,11.302999999999999,,31.753419420997854,-60.0
,2010-05-04,,40.26611,-71.29228,,,,,0,9.898,,32.172173749581205,-90.0
,2010-05-04,,41.61064,-69.45296,,,,,0,9.056,,31.29019362837481,-96.0
,2010-05-04,,42.29228,-66.27601,,,,,0,7.001000000000001,,31.296936567454438,-226.0
,2010-05-04,,39.67564,-69.88721,,,,,0,14.129999999999999,,33.141155665694185,-2163.0
,2010-05-04,,40.6029,-66.44503,,,,,0,10.745,,34.033737330701825,-2320.0
,2010-05-04,,40.9935,-72.8396,,,,,0,11.972,,,-29.0
,2010-05-04,,40.42848,-69.48565,,,,,0,8.396,,32.0900902439722,-64.0
,2010-05-04,,40.2018,-67.61286,,,,,0,11.734,,33.49968341872803,-1560.0
,2010-05-04,,43.55442,-69.13907,,,,,0,8.328,,31.464284604149196,-140.0
,2010-05-04,,41.96172,-65.91551,,,,,0,7.050000000000001,,32.30104494977246,-113.0
,2010-05-04,,40.85979,-69.13481,,,,,0,7.928000000000001,,31.90565391359732,-70.0
,2010-05-04,,41.52769,-69.22959,,,,,0,9.088,,31.377104551784036,-152.0
,2010-05-04,,40.27887,-70.45163,,,,,0,9.591,,32.24585648006962,-98.0
,2010-05-04,,40.61187,-67.42674,,,,,0,8.075,,32.57491113839437,-99.0
,2010-05-04,,41.10967,-71.86456,,,,,0,10.384,,31.49027195102133,-13.0
,2010-05-04,,41.24013,-67.90717,,,,,0,8.902000000000001,,32.1577588986051,-35.0
,2010-05-04,,41.53442,-66.35744,,,,,0,7.602999999999998,,32.10060830666491,-88.0
,2010-05-04,,43.71402,-67.75813,,,,,0,7.349999999999998,,31.737099453126106,-232.0
,2010-05-04,,39.86159,-71.07359,,,,,0,10.359,,32.73498226686378,-724.0
,2010-05-04,,42.91906,-70.00724,,,,,0,9.747,,30.71704609416745,-145.0
,2010-05-04,,41.58965,-66.90859,,,,,0,7.454999999999998,,31.84922029578393,-62.0
,2010-05-04,,43.69751,-68.05905,,,,,0,7.649000000000001,,31.702982119098287,-165.0
,2010-05-04,,39.82117,-70.94239,,,,,0,11.215,,32.81244593977212,-1138.0
,2010-05-04,,42.27208,-69.78807,,,,,0,9.337,,31.171551894738,-239.0
,2010-05-04,,41.5276,-69.40541,,,,,0,8.61,,31.357187362118044,-72.0
,2010-05-04,,41.62105,-70.04153,,,,,0,10.95,,31.094444164428182,-7.0
,2010-05-04,,42.83269,-68.74957,,,,,0,7.7620000000000005,,31.59393541488751,-207.0
,2010-05-04,,39.53011,-71.37094,,,,,0,11.729,,32.829279287750644,-2156.0
,2010-05-04,,39.56563,-67.5696,,,,,0,13.458,,34.91343000131024,-3368.0
,2010-05-04,,39.60967,-68.80907,,,,,0,15.429,,33.6463191342382,-2587.0
,2010-05-04,,44.01564,-68.33725,,,,,0,7.315999999999999,,31.362875524462893,-84.0
,2010-05-04,,42.83673,-70.76047,,,,,0,9.456999999999999,,,-27.0
,2010-05-04,,43.04947,-70.11092,,,,,0,9.543,,30.28686217964296,-140.0
,2010-05-04,,40.64275,-67.11735,,,,,0,8.097000000000001,,32.782292103914834,-121.0
,2010-05-04,,40.16175,-71.30542,,,,,0,9.389999999999999,,32.283529042756044,-95.0
,2010-05-04,,41.08202,-68.52119,,,,,0,8.166999999999998,,31.993634444706842,-51.0
,2010-05-04,,43.15475,-66.93355,,,,,0,7.062000000000001,,31.7919773670597,-159.0
,2010-05-04,,40.84047,-69.63188,,,,,0,8.933,,31.94405381768632,-38.0
,2010-05-04,,43.15568,-67.77388,,,,,0,7.713000000000001,,31.80512619457229,-185.0
,2010-05-04,,41.0617,-69.52239,,,,,0,8.494,,31.749237544450263,-35.0
,2010-05-04,,40.30823,-66.27657,,,,,0,12.387,,34.42132249575176,-2973.0
,2010-05-04,,43.04477,-70.58705,,,,,0,9.11,,29.698672615240717,-33.0
,2010-05-04,,39.01515,-69.17717,,,,,0,16.314999999999998,,33.44044048114591,-3143.0
12926.0,2010-05-05,30.0,41.73,-69.52,Definite,Dedicated Eg Shipboard,No,375.0,1,9.484,,31.178319180297855,-126.0
12747.0,2010-05-05,2.0,43.16,-70.06,Definite,Dedicated Eg Aerial,No,,1,9.584,,30.324210752868648,-117.0
,2010-05-05,,39.30626,-70.67491,,,,,0,14.9,,32.991266674084635,-2673.0
,2010-05-05,,40.61811,-72.57375,,,,,0,11.843,,30.89622680849609,-41.0
,2010-05-05,,39.80835,-67.73906,,,,,0,13.995,,34.393760088991094,-2900.0
,2010-05-05,,39.71981,-70.19641,,,,,0,13.552,,33.014809969974415,-2119.0
,2010-05-05,,41.51929,-69.21128,,,,,0,9.399,,31.394603621022632,-156.0
,2010-05-05,,41.05646,-71.33469,,,,,0,11.097999999999999,,31.85762965529205,-45.0
,2010-05-05,,43.42689,-68.02125,,,,,0,8.142,,31.734073392584133,-237.0
,2010-05-05,,41.57944,-69.09246,,,,,0,9.193,,31.44226256282224,-161.0
12925.0,2010-05-07,30.0,41.72,-69.45,Definite,Dedicated Eg Shipboard,Yes,,1,9.267999999999999,,31.20503482055664,-156.0
,2010-05-07,,40.01175,-71.25089,,,,,0,10.901,,32.503203895962066,-225.0
,2010-05-07,,43.68861,-68.00306,,,,,0,7.715,,31.71089580915061,-182.0
